Method       t0       tn       N         h
Verlet  0.0e+00  2.0e+00    1826 1.096e-03

rx  -  ry  -  vx  -  vy
1.719459e-01  -9.851164e-01   6.189535e+00   1.080419e+00
1.787249e-01  -9.839090e-01   6.181949e+00   1.123012e+00
1.854954e-01  -9.826550e-01   6.174070e+00   1.165551e+00
1.922571e-01  -9.813544e-01   6.165899e+00   1.208035e+00
1.990097e-01  -9.800072e-01   6.157436e+00   1.250462e+00
2.057528e-01  -9.786136e-01   6.148680e+00   1.292830e+00
2.124862e-01  -9.771736e-01   6.139633e+00   1.335136e+00
2.192095e-01  -9.756873e-01   6.130295e+00   1.377380e+00
2.259225e-01  -9.741547e-01   6.120666e+00   1.419557e+00
2.326247e-01  -9.725759e-01   6.110747e+00   1.461668e+00
2.393159e-01  -9.709510e-01   6.100538e+00   1.503709e+00
2.459957e-01  -9.692801e-01   6.090040e+00   1.545679e+00
2.526639e-01  -9.675633e-01   6.079253e+00   1.587576e+00
2.593201e-01  -9.658005e-01   6.068178e+00   1.629397e+00
2.659640e-01  -9.639920e-01   6.056816e+00   1.671142e+00
2.725953e-01  -9.621377e-01   6.045166e+00   1.712806e+00
2.792137e-01  -9.602379e-01   6.033229e+00   1.754390e+00
2.858189e-01  -9.582925e-01   6.021007e+00   1.795891e+00
2.924105e-01  -9.563017e-01   6.008499e+00   1.837306e+00
2.989882e-01  -9.542655e-01   5.995706e+00   1.878635e+00
3.055517e-01  -9.521841e-01   5.982629e+00   1.919874e+00
3.121008e-01  -9.500576e-01   5.969268e+00   1.961022e+00
3.186351e-01  -9.478860e-01   5.955625e+00   2.002078e+00
3.251542e-01  -9.456695e-01   5.941699e+00   2.043038e+00
3.316580e-01  -9.434081e-01   5.927491e+00   2.083902e+00
3.381460e-01  -9.411020e-01   5.913002e+00   2.124666e+00
3.446180e-01  -9.387513e-01   5.898233e+00   2.165330e+00
3.510736e-01  -9.363561e-01   5.883184e+00   2.205892e+00
3.575126e-01  -9.339165e-01   5.867856e+00   2.246349e+00
3.639347e-01  -9.314326e-01   5.852250e+00   2.286699e+00
3.703395e-01  -9.289045e-01   5.836367e+00   2.326941e+00
3.767267e-01  -9.263324e-01   5.820206e+00   2.367073e+00
3.830961e-01  -9.237164e-01   5.803770e+00   2.407092e+00
3.894473e-01  -9.210566e-01   5.787059e+00   2.446997e+00
3.957800e-01  -9.183531e-01   5.770073e+00   2.486787e+00
4.020940e-01  -9.156061e-01   5.752814e+00   2.526458e+00
4.083889e-01  -9.128157e-01   5.735282e+00   2.566009e+00
4.146645e-01  -9.099820e-01   5.717478e+00   2.605439e+00
4.209204e-01  -9.071051e-01   5.699403e+00   2.644746e+00
4.271563e-01  -9.041853e-01   5.681058e+00   2.683927e+00
4.333720e-01  -9.012226e-01   5.662443e+00   2.722981e+00
4.395672e-01  -8.982171e-01   5.643560e+00   2.761905e+00
4.457415e-01  -8.951691e-01   5.624410e+00   2.800699e+00
4.518947e-01  -8.920786e-01   5.604992e+00   2.839360e+00
4.580264e-01  -8.889458e-01   5.585309e+00   2.877887e+00
4.641364e-01  -8.857709e-01   5.565361e+00   2.916277e+00
4.702245e-01  -8.825540e-01   5.545150e+00   2.954528e+00
4.762902e-01  -8.792952e-01   5.524675e+00   2.992640e+00
4.823333e-01  -8.759948e-01   5.503938e+00   3.030610e+00
4.883536e-01  -8.726528e-01   5.482941e+00   3.068436e+00
4.943507e-01  -8.692694e-01   5.461683e+00   3.106116e+00
5.003244e-01  -8.658449e-01   5.440167e+00   3.143650e+00
5.062744e-01  -8.623792e-01   5.418393e+00   3.181034e+00
5.122003e-01  -8.588727e-01   5.396361e+00   3.218267e+00
5.181020e-01  -8.553255e-01   5.374074e+00   3.255348e+00
5.239791e-01  -8.517377e-01   5.351532e+00   3.292275e+00
5.298314e-01  -8.481096e-01   5.328737e+00   3.329045e+00
5.356586e-01  -8.444412e-01   5.305688e+00   3.365658e+00
5.414603e-01  -8.407328e-01   5.282388e+00   3.402111e+00
5.472364e-01  -8.369845e-01   5.258838e+00   3.438403e+00
5.529865e-01  -8.331965e-01   5.235039e+00   3.474532e+00
5.587105e-01  -8.293691e-01   5.210991e+00   3.510496e+00
5.644079e-01  -8.255023e-01   5.186696e+00   3.546293e+00
5.700786e-01  -8.215964e-01   5.162155e+00   3.581923e+00
5.757222e-01  -8.176515e-01   5.137369e+00   3.617383e+00
5.813385e-01  -8.136679e-01   5.112340e+00   3.652671e+00
5.869273e-01  -8.096457e-01   5.087069e+00   3.687786e+00
5.924883e-01  -8.055851e-01   5.061556e+00   3.722726e+00
5.980212e-01  -8.014863e-01   5.035803e+00   3.757490e+00
6.035257e-01  -7.973495e-01   5.009812e+00   3.792075e+00
6.090016e-01  -7.931749e-01   4.983583e+00   3.826481e+00
6.144486e-01  -7.889627e-01   4.957117e+00   3.860705e+00
6.198665e-01  -7.847130e-01   4.930417e+00   3.894747e+00
6.252550e-01  -7.804262e-01   4.903483e+00   3.928603e+00
6.306138e-01  -7.761024e-01   4.876316e+00   3.962274e+00
6.359428e-01  -7.717418e-01   4.848918e+00   3.995756e+00
6.412416e-01  -7.673446e-01   4.821291e+00   4.029049e+00
6.465100e-01  -7.629110e-01   4.793434e+00   4.062151e+00
6.517478e-01  -7.584412e-01   4.765351e+00   4.095061e+00
6.569546e-01  -7.539355e-01   4.737041e+00   4.127776e+00
6.621303e-01  -7.493941e-01   4.708507e+00   4.160296e+00
6.672746e-01  -7.448171e-01   4.679750e+00   4.192618e+00
6.723873e-01  -7.402048e-01   4.650770e+00   4.224742e+00
6.774681e-01  -7.355574e-01   4.621571e+00   4.256665e+00
6.825168e-01  -7.308751e-01   4.592152e+00   4.288387e+00
6.875331e-01  -7.261582e-01   4.562515e+00   4.319905e+00
6.925168e-01  -7.214068e-01   4.532662e+00   4.351218e+00
6.974677e-01  -7.166212e-01   4.502595e+00   4.382326e+00
7.023855e-01  -7.118017e-01   4.472313e+00   4.413225e+00
7.072700e-01  -7.069484e-01   4.441820e+00   4.443915e+00
7.121210e-01  -7.020616e-01   4.411116e+00   4.474394e+00
7.169382e-01  -6.971415e-01   4.380203e+00   4.504662e+00
7.217214e-01  -6.921884e-01   4.349082e+00   4.534715e+00
7.264705e-01  -6.872024e-01   4.317755e+00   4.564554e+00
7.311850e-01  -6.821839e-01   4.286223e+00   4.594176e+00
7.358649e-01  -6.771330e-01   4.254488e+00   4.623581e+00
7.405099e-01  -6.720500e-01   4.222552e+00   4.652766e+00
7.451198e-01  -6.669351e-01   4.190415e+00   4.681731e+00
7.496944e-01  -6.617887e-01   4.158079e+00   4.710473e+00
7.542334e-01  -6.566108e-01   4.125547e+00   4.738993e+00
7.587367e-01  -6.514018e-01   4.092818e+00   4.767288e+00
7.632040e-01  -6.461620e-01   4.059896e+00   4.795356e+00
7.676351e-01  -6.408915e-01   4.026781e+00   4.823198e+00
7.720298e-01  -6.355906e-01   3.993475e+00   4.850810e+00
7.763879e-01  -6.302596e-01   3.959980e+00   4.878193e+00
7.807092e-01  -6.248987e-01   3.926297e+00   4.905344e+00
7.849935e-01  -6.195081e-01   3.892428e+00   4.932263e+00
7.892406e-01  -6.140882e-01   3.858375e+00   4.958948e+00
7.934502e-01  -6.086392e-01   3.824138e+00   4.985398e+00
7.976222e-01  -6.031613e-01   3.789720e+00   5.011611e+00
8.017564e-01  -5.976548e-01   3.755123e+00   5.037587e+00
8.058526e-01  -5.921200e-01   3.720347e+00   5.063324e+00
8.099106e-01  -5.865571e-01   3.685395e+00   5.088821e+00
8.139302e-01  -5.809664e-01   3.650269e+00   5.114077e+00
8.179112e-01  -5.753482e-01   3.614969e+00   5.139090e+00
8.218534e-01  -5.697027e-01   3.579498e+00   5.163860e+00
8.257567e-01  -5.640302e-01   3.543857e+00   5.188385e+00
8.296208e-01  -5.583309e-01   3.508048e+00   5.212663e+00
8.334456e-01  -5.526051e-01   3.472073e+00   5.236695e+00
8.372308e-01  -5.468532e-01   3.435933e+00   5.260478e+00
8.409764e-01  -5.410753e-01   3.399630e+00   5.284012e+00
8.446821e-01  -5.352718e-01   3.363166e+00   5.307296e+00
8.483477e-01  -5.294429e-01   3.326542e+00   5.330327e+00
8.519731e-01  -5.235889e-01   3.289761e+00   5.353107e+00
8.555581e-01  -5.177101e-01   3.252824e+00   5.375632e+00
8.591026e-01  -5.118067e-01   3.215733e+00   5.397902e+00
8.626063e-01  -5.058790e-01   3.178489e+00   5.419917e+00
8.660691e-01  -4.999274e-01   3.141094e+00   5.441674e+00
8.694909e-01  -4.939521e-01   3.103551e+00   5.463174e+00
8.728714e-01  -4.879533e-01   3.065860e+00   5.484414e+00
8.762106e-01  -4.819315e-01   3.028024e+00   5.505395e+00
8.795082e-01  -4.758867e-01   2.990045e+00   5.526114e+00
8.827641e-01  -4.698194e-01   2.951923e+00   5.546572e+00
8.859782e-01  -4.637298e-01   2.913662e+00   5.566766e+00
8.891502e-01  -4.576183e-01   2.875263e+00   5.586697e+00
8.922801e-01  -4.514850e-01   2.836727e+00   5.606362e+00
8.953677e-01  -4.453304e-01   2.798057e+00   5.625762e+00
8.984128e-01  -4.391546e-01   2.759254e+00   5.644895e+00
9.014154e-01  -4.329580e-01   2.720320e+00   5.663761e+00
9.043752e-01  -4.267409e-01   2.681257e+00   5.682358e+00
9.072921e-01  -4.205035e-01   2.642067e+00   5.700685e+00
9.101660e-01  -4.142462e-01   2.602752e+00   5.718742e+00
9.129968e-01  -4.079693e-01   2.563314e+00   5.736529e+00
9.157842e-01  -4.016730e-01   2.523754e+00   5.754043e+00
9.185283e-01  -3.953577e-01   2.484074e+00   5.771284e+00
9.212288e-01  -3.890236e-01   2.444276e+00   5.788252e+00
9.238856e-01  -3.826711e-01   2.404363e+00   5.804945e+00
9.264986e-01  -3.763005e-01   2.364335e+00   5.821363e+00
9.290677e-01  -3.699120e-01   2.324196e+00   5.837505e+00
9.315928e-01  -3.635059e-01   2.283946e+00   5.853370e+00
9.340736e-01  -3.570826e-01   2.243588e+00   5.868958e+00
9.365102e-01  -3.506424e-01   2.203124e+00   5.884268e+00
9.389024e-01  -3.441856e-01   2.162555e+00   5.899298e+00
9.412501e-01  -3.377125e-01   2.121883e+00   5.914049e+00
9.435531e-01  -3.312233e-01   2.081111e+00   5.928519e+00
9.458114e-01  -3.247185e-01   2.040241e+00   5.942709e+00
9.480249e-01  -3.181982e-01   1.999273e+00   5.956616e+00
9.501934e-01  -3.116629e-01   1.958211e+00   5.970241e+00
9.523168e-01  -3.051128e-01   1.917056e+00   5.983583e+00
9.543951e-01  -2.985482e-01   1.875810e+00   5.996642e+00
9.564282e-01  -2.919694e-01   1.834475e+00   6.009416e+00
9.584159e-01  -2.853768e-01   1.793053e+00   6.021905e+00
9.603582e-01  -2.787707e-01   1.751547e+00   6.034108e+00
9.622549e-01  -2.721514e-01   1.709957e+00   6.046026e+00
9.641060e-01  -2.655192e-01   1.668286e+00   6.057657e+00
9.659114e-01  -2.588743e-01   1.626536e+00   6.069001e+00
9.676710e-01  -2.522172e-01   1.584708e+00   6.080056e+00
9.693848e-01  -2.455482e-01   1.542806e+00   6.090824e+00
9.710525e-01  -2.388675e-01   1.500830e+00   6.101303e+00
9.726742e-01  -2.321755e-01   1.458784e+00   6.111493e+00
9.742499e-01  -2.254724e-01   1.416668e+00   6.121392e+00
9.757793e-01  -2.187587e-01   1.374485e+00   6.131002e+00
9.772624e-01  -2.120346e-01   1.332237e+00   6.140321e+00
9.786992e-01  -2.053005e-01   1.289925e+00   6.149349e+00
9.800897e-01  -1.985566e-01   1.247553e+00   6.158085e+00
9.814336e-01  -1.918033e-01   1.205121e+00   6.166529e+00
9.827310e-01  -1.850409e-01   1.162632e+00   6.174681e+00
9.839818e-01  -1.782698e-01   1.120089e+00   6.182540e+00
9.851860e-01  -1.714902e-01   1.077491e+00   6.190106e+00
9.863435e-01  -1.647024e-01   1.034843e+00   6.197379e+00
9.874542e-01  -1.579069e-01   9.921462e-01   6.204357e+00
9.885180e-01  -1.511038e-01   9.494019e-01   6.211042e+00
9.895350e-01  -1.442936e-01   9.066127e-01   6.217432e+00
9.905051e-01  -1.374766e-01   8.637804e-01   6.223527e+00
9.914283e-01  -1.306530e-01   8.209073e-01   6.229327e+00
9.923044e-01  -1.238232e-01   7.779951e-01   6.234832e+00
9.931335e-01  -1.169876e-01   7.350461e-01   6.240042e+00
9.939154e-01  -1.101464e-01   6.920623e-01   6.244955e+00
9.946503e-01  -1.033000e-01   6.490456e-01   6.249572e+00
9.953380e-01  -9.644875e-02   6.059982e-01   6.253893e+00
9.959785e-01  -8.959289e-02   5.629220e-01   6.257918e+00
9.965718e-01  -8.273277e-02   5.198192e-01   6.261645e+00
9.971178e-01  -7.586873e-02   4.766916e-01   6.265076e+00
9.976166e-01  -6.900110e-02   4.335415e-01   6.268210e+00
9.980681e-01  -6.213019e-02   3.903709e-01   6.271047e+00
9.984722e-01  -5.525634e-02   3.471817e-01   6.273586e+00
9.988290e-01  -4.837986e-02   3.039761e-01   6.275828e+00
9.991385e-01  -4.150110e-02   2.607560e-01   6.277772e+00
9.994005e-01  -3.462036e-02   2.175236e-01   6.279419e+00
9.996152e-01  -2.773799e-02   1.742809e-01   6.280768e+00
9.997825e-01  -2.085430e-02   1.310299e-01   6.281819e+00
9.999024e-01  -1.396962e-02   8.777267e-02   6.282572e+00
9.999749e-01  -7.084276e-03   4.451130e-02   6.283028e+00
1.000000e+00  -1.985979e-04   1.247824e-03   6.283185e+00
