Method       t0       tn       N         h
Verlet        0  1.0e+00   10000 1.000e-04

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -2.810411e-06  -1.032533e-06   6.597555e-11   6.803833e-06  -1.763153e-05   1.456034e-09   9.364602e-01   3.440515e-01  -2.198378e-05  -2.267118e+00   5.875020e+00  -4.851666e-04
  -2.809730e-06  -1.034296e-06   6.612115e-11   6.815005e-06  -1.762742e-05   1.455772e-09   9.362333e-01   3.446390e-01  -2.203230e-05  -2.270841e+00   5.873650e+00  -4.850791e-04
  -2.809048e-06  -1.036059e-06   6.626673e-11   6.826176e-06  -1.762330e-05   1.455508e-09   9.360060e-01   3.452264e-01  -2.208081e-05  -2.274563e+00   5.872279e+00  -4.849914e-04
  -2.808365e-06  -1.037821e-06   6.641228e-11   6.837344e-06  -1.761918e-05   1.455245e-09   9.357783e-01   3.458136e-01  -2.212931e-05  -2.278284e+00   5.870905e+00  -4.849035e-04
  -2.807681e-06  -1.039583e-06   6.655781e-11   6.848510e-06  -1.761505e-05   1.454980e-09   9.355503e-01   3.464007e-01  -2.217780e-05  -2.282005e+00   5.869529e+00  -4.848154e-04
  -2.806995e-06  -1.041345e-06   6.670331e-11   6.859673e-06  -1.761091e-05   1.454715e-09   9.353219e-01   3.469876e-01  -2.222628e-05  -2.285725e+00   5.868150e+00  -4.847271e-04
  -2.806308e-06  -1.043106e-06   6.684878e-11   6.870834e-06  -1.760677e-05   1.454450e-09   9.350931e-01   3.475744e-01  -2.227475e-05  -2.289444e+00   5.866769e+00  -4.846387e-04
  -2.805621e-06  -1.044866e-06   6.699423e-11   6.881993e-06  -1.760262e-05   1.454184e-09   9.348640e-01   3.481611e-01  -2.232322e-05  -2.293162e+00   5.865386e+00  -4.845500e-04
  -2.804932e-06  -1.046627e-06   6.713964e-11   6.893149e-06  -1.759846e-05   1.453917e-09   9.346344e-01   3.487476e-01  -2.237167e-05  -2.296880e+00   5.864000e+00  -4.844611e-04
  -2.804242e-06  -1.048386e-06   6.728504e-11   6.904302e-06  -1.759429e-05   1.453650e-09   9.344045e-01   3.493340e-01  -2.242012e-05  -2.300596e+00   5.862612e+00  -4.843720e-04
