Method       t0       tn       N         h
 Euler        0    1e+01    1000      0.01

x  -  y  -  z  .........
   2.867203e-06   9.301215e-07  -5.741441e-11  -9.553838e-01  -3.099268e-01   1.913112e-05
   2.812198e-06   1.109800e-06  -7.216636e-11  -9.370557e-01  -3.697978e-01   2.404663e-05
   2.746312e-06   1.285185e-06  -8.663907e-11  -9.151018e-01  -4.282379e-01   2.886910e-05
   2.669893e-06   1.455640e-06  -1.007795e-10  -8.896380e-01  -4.850356e-01   3.358084e-05
   2.583322e-06   1.620561e-06  -1.145367e-10  -8.607916e-01  -5.399889e-01   3.816489e-05
   2.487011e-06   1.779372e-06  -1.278621e-10  -8.286998e-01  -5.929064e-01   4.260506e-05
   2.381402e-06   1.931530e-06  -1.407094e-10  -7.935095e-01  -6.436071e-01   4.688593e-05
   2.266960e-06   2.076523e-06  -1.530348e-10  -7.553762e-01  -6.919207e-01   5.099290e-05
   2.144176e-06   2.213876e-06  -1.647971e-10  -7.144631e-01  -7.376880e-01   5.491222e-05
   2.013560e-06   2.343142e-06  -1.759575e-10  -6.709405e-01  -7.807610e-01   5.863098e-05
   1.875643e-06   2.463913e-06  -1.864798e-10  -6.249852e-01  -8.210030e-01   6.213715e-05
   1.730973e-06   2.575811e-06  -1.963307e-10  -5.767793e-01  -8.582887e-01   6.541957e-05
   1.580110e-06   2.678494e-06  -2.054792e-10  -5.265101e-01  -8.925040e-01   6.846796e-05
   1.423629e-06   2.771655e-06  -2.138972e-10  -4.743691e-01  -9.235463e-01   7.127294e-05
   1.262117e-06   2.855020e-06  -2.215593e-10  -4.205515e-01  -9.513245e-01   7.382601e-05
   1.096169e-06   2.928349e-06  -2.284424e-10  -3.652555e-01  -9.757584e-01   7.611956e-05
   9.263858e-07   2.991436e-06  -2.345266e-10  -3.086820e-01  -9.967796e-01   7.814687e-05
   7.533778e-07   3.044107e-06  -2.397943e-10  -2.510338e-01  -1.014330e+00   7.990212e-05
   5.777578e-07   3.086225e-06  -2.442306e-10  -1.925153e-01  -1.028364e+00   8.138034e-05
   4.001421e-07   3.117682e-06  -2.478232e-10  -1.333318e-01  -1.038846e+00   8.257745e-05
   2.211488e-07   3.138406e-06  -2.505627e-10  -7.368923e-02  -1.045752e+00   8.349026e-05
   4.139616e-08   3.148354e-06  -2.524418e-10  -1.379366e-02  -1.049066e+00   8.411642e-05
  -1.384983e-07   3.147518e-06  -2.534563e-10   4.614916e-02  -1.048788e+00   8.445445e-05
  -3.179191e-07   3.135920e-06  -2.536042e-10   1.059342e-01  -1.044923e+00   8.450373e-05
  -4.962545e-07   3.113616e-06  -2.528862e-10   1.653575e-01  -1.037491e+00   8.426448e-05
  -6.728970e-07   3.080689e-06  -2.513055e-10   2.242167e-01  -1.026520e+00   8.373777e-05
  -8.472448e-07   3.037257e-06  -2.488678e-10   2.823114e-01  -1.012048e+00   8.292551e-05
  -1.018703e-06   2.983467e-06  -2.455814e-10   3.394432e-01  -9.941244e-01   8.183044e-05
  -1.186685e-06   2.919496e-06  -2.414569e-10   3.954167e-01  -9.728086e-01   8.045613e-05
  -1.350614e-06   2.845552e-06  -2.365076e-10   4.500395e-01  -9.481695e-01   7.880697e-05
  -1.509921e-06   2.761871e-06  -2.307491e-10   5.031224e-01  -9.202862e-01   7.688818e-05
  -1.664051e-06   2.668722e-06  -2.241995e-10   5.544803e-01  -8.892478e-01   7.470577e-05
  -1.812462e-06   2.566400e-06  -2.168793e-10   6.039325e-01  -8.551529e-01   7.226659e-05
  -1.954625e-06   2.455230e-06  -2.088114e-10   6.513026e-01  -8.181099e-01   6.957827e-05
  -2.090025e-06   2.335567e-06  -2.000211e-10   6.964196e-01  -7.782368e-01   6.664926e-05
  -2.218167e-06   2.207792e-06  -1.905362e-10   7.391180e-01  -7.356609e-01   6.348878e-05
  -2.338572e-06   2.072317e-06  -1.803867e-10   7.792383e-01  -6.905189e-01   6.010684e-05
  -2.450781e-06   1.929578e-06  -1.696049e-10   8.166275e-01  -6.429568e-01   5.651424e-05
  -2.554356e-06   1.780041e-06  -1.582256e-10   8.511396e-01  -5.931295e-01   5.272254e-05
  -2.648880e-06   1.624198e-06  -1.462858e-10   8.826362e-01  -5.412008e-01   4.874404e-05
  -2.733963e-06   1.462566e-06  -1.338245e-10   9.109869e-01  -4.873431e-01   4.459181e-05
  -2.809240e-06   1.295687e-06  -1.208832e-10   9.360699e-01  -4.317373e-01   4.027963e-05
  -2.874371e-06   1.124130e-06  -1.075054e-10   9.577724e-01  -3.745724e-01   3.582198e-05
  -2.929049e-06   9.484836e-07  -9.373655e-11   9.759917e-01  -3.160453e-01   3.123406e-05
  -2.972996e-06   7.693627e-07  -7.962431e-11   9.906353e-01  -2.563602e-01   2.653170e-05
  -3.005966e-06   5.874013e-07  -6.521809e-11   1.001621e+00  -1.957286e-01   2.173139e-05
  -3.027751e-06   4.032540e-07  -5.056917e-11   1.008880e+00  -1.343687e-01   1.685021e-05
  -3.038175e-06   2.175937e-07  -3.573053e-11   1.012354e+00  -7.250464e-02   1.190581e-05
  -3.037104e-06   3.111014e-08  -2.075669e-11   1.011997e+00  -1.036625e-02   6.916360e-06
  -3.024443e-06  -1.554921e-07  -5.703647e-12   1.007778e+00   5.181171e-02   1.900519e-06
  -3.000140e-06  -3.414958e-07   9.371354e-12   9.996799e-01   1.137902e-01  -3.122639e-06
  -2.964185e-06  -5.261732e-07   2.440996e-11   9.876992e-01   1.753268e-01  -8.133669e-06
  -2.916613e-06  -7.087887e-07   3.935291e-11   9.718480e-01   2.361763e-01  -1.311283e-05
  -2.857510e-06  -8.886016e-07   5.414025e-11   9.521539e-01   2.960919e-01  -1.804013e-05
  -2.787004e-06  -1.064869e-06   6.871157e-11   9.286608e-01   3.548261e-01  -2.289546e-05
  -2.705278e-06  -1.236849e-06   8.300626e-11   9.014288e-01   4.121318e-01  -2.765861e-05
  -2.612563e-06  -1.403805e-06   9.696374e-11   8.705348e-01   4.677633e-01  -3.230940e-05
  -2.509139e-06  -1.565007e-06   1.105238e-10   8.360730e-01   5.214776e-01  -3.682776e-05
  -2.395342e-06  -1.719738e-06   1.236269e-10   7.981544e-01   5.730358e-01  -4.119386e-05
  -2.271555e-06  -1.867298e-06   1.362145e-10   7.569074e-01   6.222044e-01  -4.538818e-05
  -2.138216e-06  -2.007005e-06   1.482293e-10   7.124774e-01   6.687565e-01  -4.939163e-05
  -1.995812e-06  -2.138204e-06   1.596156e-10   6.650268e-01   7.124734e-01  -5.318569e-05
  -1.844881e-06  -2.260267e-06   1.703199e-10   6.147347e-01   7.531459e-01  -5.675248e-05
  -1.686006e-06  -2.372598e-06   1.802910e-10   5.617960e-01   7.905760e-01  -6.007495e-05
  -1.519821e-06  -2.474642e-06   1.894803e-10   5.064213e-01   8.245781e-01  -6.313692e-05
  -1.347001e-06  -2.565882e-06   1.978424e-10   4.488358e-01   8.549805e-01  -6.592327e-05
  -1.168263e-06  -2.645850e-06   2.053353e-10   3.892784e-01   8.816267e-01  -6.842000e-05
  -9.843630e-07  -2.714126e-06   2.119208e-10   3.280007e-01   9.043768e-01  -7.061436e-05
  -7.960891e-07  -2.770342e-06   2.175648e-10   2.652657e-01   9.231087e-01  -7.249499e-05
  -6.042609e-07  -2.814190e-06   2.222374e-10   2.013464e-01   9.377194e-01  -7.405196e-05
  -4.097234e-07  -2.845420e-06   2.259135e-10   1.365244e-01   9.481256e-01  -7.527690e-05
  -2.133419e-07  -2.863844e-06   2.285730e-10   7.108788e-02   9.542647e-01  -7.616305e-05
  -1.599723e-08  -2.869340e-06   2.302005e-10   5.330453e-03   9.560958e-01  -7.670536e-05
   1.814198e-07  -2.861848e-06   2.307862e-10  -6.045110e-02   9.535997e-01  -7.690051e-05
   3.780142e-07  -2.841381e-06   2.303254e-10  -1.259585e-01   9.467796e-01  -7.674697e-05
   5.728925e-07  -2.808013e-06   2.288189e-10  -1.908941e-01   9.356612e-01  -7.624501e-05
   7.651683e-07  -2.761890e-06   2.262730e-10  -2.549626e-01   9.202925e-01  -7.539669e-05
   9.539686e-07  -2.703222e-06   2.226994e-10  -3.178729e-01   9.007436e-01  -7.420590e-05
   1.138439e-06  -2.632284e-06   2.181148e-10  -3.793404e-01   8.771062e-01  -7.267829e-05
   1.317749e-06  -2.549414e-06   2.125417e-10  -4.390884e-01   8.494930e-01  -7.082124e-05
   1.491097e-06  -2.455011e-06   2.060070e-10  -4.968502e-01   8.180370e-01  -6.864382e-05
   1.657718e-06  -2.349532e-06   1.985429e-10  -5.523702e-01   7.828901e-01  -6.615669e-05
   1.816885e-06  -2.233486e-06   1.901858e-10  -6.054061e-01   7.442225e-01  -6.337204e-05
   1.967911e-06  -2.107435e-06   1.809768e-10  -6.557298e-01   7.022207e-01  -6.030348e-05
   2.110160e-06  -1.971984e-06   1.709606e-10  -7.031288e-01   6.570869e-01  -5.696596e-05
   2.243044e-06  -1.827781e-06   1.601856e-10  -7.474073e-01   6.090369e-01  -5.337562e-05
   2.366028e-06  -1.675510e-06   1.487036e-10  -7.883867e-01   5.582986e-01  -4.954968e-05
   2.478630e-06  -1.515888e-06   1.365691e-10  -8.259071e-01   5.051107e-01  -4.550634e-05
   2.580427e-06  -1.349657e-06   1.238392e-10  -8.598268e-01   4.497208e-01  -4.126461e-05
   2.671051e-06  -1.177583e-06   1.105732e-10  -8.900238e-01   3.923837e-01  -3.684422e-05
   2.750194e-06  -1.000447e-06   9.683187e-11  -9.163950e-01   3.333600e-01  -3.226545e-05
   2.817604e-06  -8.190429e-07   8.267745e-11  -9.388569e-01   2.729142e-01  -2.754904e-05
   2.873089e-06  -6.341724e-07   6.817311e-11  -9.573452e-01   2.113133e-01  -2.271604e-05
   2.916514e-06  -4.466397e-07   5.338258e-11  -9.718147e-01   1.488253e-01  -1.778767e-05
   2.947797e-06  -2.572478e-07   3.836985e-11  -9.822388e-01   8.571783e-02  -1.278526e-05
   2.966916e-06  -6.679427e-08   2.319875e-11  -9.886093e-01   2.225659e-02  -7.730083e-06
   2.973897e-06   1.239325e-07   7.932759e-12  -9.909354e-01  -4.129570e-02  -2.643283e-06
   2.968819e-06   3.141569e-07  -7.365401e-12  -9.892435e-01  -1.046806e-01   2.454233e-06
   2.951812e-06   5.031187e-07  -2.263396e-11  -9.835764e-01  -1.676447e-01   7.541888e-06
   2.923049e-06   6.900770e-07  -3.781239e-11  -9.739923e-01  -2.299413e-01   1.259951e-05
   2.882750e-06   8.743117e-07  -5.284158e-11  -9.605641e-01  -2.913304e-01   1.760740e-05
   2.831175e-06   1.055127e-06  -6.766409e-11  -9.433790e-01  -3.515800e-01   2.254643e-05
   2.768625e-06   1.231852e-06  -8.222431e-11  -9.225367e-01  -4.104666e-01   2.739805e-05
   2.695438e-06   1.403843e-06  -9.646857e-11  -8.981497e-01  -4.677761e-01   3.214440e-05
   2.611982e-06   1.570487e-06  -1.103454e-10  -8.703415e-01  -5.233037e-01   3.676830e-05
   2.518662e-06   1.731200e-06  -1.238054e-10  -8.392461e-01  -5.768550e-01   4.125334e-05
   2.415908e-06   1.885428e-06  -1.368018e-10  -8.050075e-01  -6.282456e-01   4.558387e-05
   2.304179e-06   2.032652e-06  -1.492899e-10  -7.677782e-01  -6.773023e-01   4.974505e-05
   2.183958e-06   2.172384e-06  -1.612277e-10  -7.277189e-01  -7.238625e-01   5.372287e-05
   2.055747e-06   2.304169e-06  -1.725758e-10  -6.849976e-01  -7.677748e-01   5.750418e-05
   1.920071e-06   2.427588e-06  -1.832972e-10  -6.397889e-01  -8.088991e-01   6.107667e-05
   1.777471e-06   2.542252e-06  -1.933576e-10  -5.922730e-01  -8.471065e-01   6.442891e-05
   1.628504e-06   2.647809e-06  -2.027254e-10  -5.426356e-01  -8.822794e-01   6.755037e-05
   1.473740e-06   2.743941e-06  -2.113716e-10  -4.910666e-01  -9.143117e-01   7.043137e-05
   1.313761e-06   2.830364e-06  -2.192698e-10  -4.377599e-01  -9.431086e-01   7.306313e-05
   1.149159e-06   2.906826e-06  -2.263964e-10  -3.829127e-01  -9.685866e-01   7.543778e-05
