Method       t0       tn       N         h
Verlet        0  1.0e+02 1000000 1.000e-04

x  -  y  -  z  .........
  -2.927749e-06  -1.387988e-06   9.379933e-11   9.755585e-01   4.624931e-01  -3.125498e-05
  -2.899451e-06  -1.554296e-06   1.073175e-10   9.661293e-01   5.179087e-01  -3.575940e-05
  -2.862697e-06  -1.716076e-06   1.205231e-10   9.538826e-01   5.718154e-01  -4.015964e-05
  -2.817984e-06  -1.873087e-06   1.333939e-10   9.389834e-01   6.241334e-01  -4.444833e-05
  -2.765780e-06  -2.025124e-06   1.459104e-10   9.215887e-01   6.747939e-01  -4.861898e-05
  -2.706535e-06  -2.172008e-06   1.580557e-10   9.018475e-01   7.237373e-01  -5.266593e-05
  -2.640672e-06  -2.313585e-06   1.698148e-10   8.799012e-01   7.709122e-01  -5.658419e-05
  -2.568595e-06  -2.449720e-06   1.811746e-10   8.558843e-01   8.162740e-01  -6.036937e-05
  -2.490688e-06  -2.580298e-06   1.921233e-10   8.299250e-01   8.597840e-01  -6.401762e-05
  -2.407318e-06  -2.705219e-06   2.026508e-10   8.021450e-01   9.014089e-01  -6.752550e-05
  -2.318833e-06  -2.824394e-06   2.127480e-10   7.726609e-01   9.411195e-01  -7.088998e-05
  -2.225568e-06  -2.937749e-06   2.224067e-10   7.415838e-01   9.788905e-01  -7.410837e-05
  -2.127841e-06  -3.045217e-06   2.316197e-10   7.090201e-01   1.014700e+00  -7.717827e-05
  -2.025959e-06  -3.146740e-06   2.403807e-10   6.750720e-01   1.048529e+00  -8.009751e-05
  -1.920216e-06  -3.242269e-06   2.486837e-10   6.398374e-01   1.080360e+00  -8.286417e-05
  -1.810896e-06  -3.331759e-06   2.565235e-10   6.034107e-01   1.110179e+00  -8.547649e-05
  -1.698272e-06  -3.415172e-06   2.638955e-10   5.658830e-01   1.137973e+00  -8.793290e-05
  -1.582607e-06  -3.492473e-06   2.707951e-10   5.273424e-01   1.163731e+00  -9.023194e-05
  -1.464159e-06  -3.563632e-06   2.772185e-10   4.878740e-01   1.187442e+00  -9.237229e-05
  -1.343175e-06  -3.628621e-06   2.831620e-10   4.475608e-01   1.209097e+00  -9.435273e-05
  -1.219898e-06  -3.687416e-06   2.886222e-10   4.064835e-01   1.228688e+00  -9.617213e-05
  -1.094564e-06  -3.739996e-06   2.935959e-10   3.647209e-01   1.246208e+00  -9.782941e-05
  -9.674048e-07  -3.786341e-06   2.980800e-10   3.223500e-01   1.261651e+00  -9.932358e-05
  -8.386474e-07  -3.826431e-06   3.020719e-10   2.794466e-01   1.275009e+00  -1.006537e-04
  -7.085153e-07  -3.860251e-06   3.055686e-10   2.360852e-01   1.286278e+00  -1.018189e-04
  -5.772291e-07  -3.887783e-06   3.085678e-10   1.923392e-01   1.295453e+00  -1.028182e-04
  -4.450072e-07  -3.909015e-06   3.110668e-10   1.482814e-01   1.302527e+00  -1.036509e-04
  -3.120663e-07  -3.923931e-06   3.130632e-10   1.039840e-01   1.307497e+00  -1.043161e-04
  -1.786220e-07  -3.932518e-06   3.145548e-10   5.951884e-02   1.310359e+00  -1.048131e-04
  -4.488976e-08  -3.934765e-06   3.155391e-10   1.495777e-02   1.311107e+00  -1.051411e-04
