Method       t0       tn       N         h
Verlet        0  1.0e+01    1000 1.001e-02

x  -  y  -  z  .........
  -1.667423e-06   1.907656e-06  -1.631357e-10   5.556038e-01  -6.356521e-01   5.435863e-05
  -1.840789e-06   1.773642e-06  -1.534219e-10   6.133712e-01  -5.909971e-01   5.112187e-05
  -2.002371e-06   1.628274e-06  -1.427259e-10   6.672123e-01  -5.425589e-01   4.755787e-05
  -2.151499e-06   1.472778e-06  -1.311423e-10   7.169034e-01  -4.907461e-01   4.369806e-05
  -2.287648e-06   1.308399e-06  -1.187675e-10   7.622698e-01  -4.359729e-01   3.957465e-05
  -2.410434e-06   1.136375e-06  -1.056989e-10   8.031833e-01  -3.786529e-01   3.522006e-05
  -2.519600e-06   9.579318e-07  -9.203318e-11   8.395588e-01  -3.191935e-01   3.066648e-05
  -2.615012e-06   7.742588e-07  -7.786500e-11   8.713512e-01  -2.579916e-01   2.594548e-05
  -2.696640e-06   5.865046e-07  -6.328638e-11   8.985505e-01  -1.954298e-01   2.108772e-05
  -2.764550e-06   3.957666e-07  -4.838580e-11   9.211786e-01  -1.318738e-01   1.612269e-05
  -2.818888e-06   2.030859e-07  -3.324771e-11   9.392848e-01  -6.767047e-02   1.107851e-05
  -2.859875e-06   9.443233e-09  -1.795214e-11   9.529420e-01  -3.146590e-03   5.981851e-06
  -2.887789e-06  -1.842426e-07  -2.574503e-12   9.622433e-01   6.139167e-02   8.578531e-07
  -2.902959e-06  -3.771154e-07   1.281449e-11   9.672982e-01   1.256590e-01  -4.269931e-06
  -2.905756e-06  -5.683807e-07   2.814887e-11   9.682303e-01   1.893908e-01  -9.379515e-06
  -2.896584e-06  -7.573048e-07   4.336729e-11   9.651738e-01   2.523424e-01  -1.445046e-05
  -2.875871e-06  -9.432116e-07   5.841293e-11   9.582720e-01   3.142886e-01  -1.946384e-05
  -2.844066e-06  -1.125481e-06   7.323329e-11   9.476745e-01   3.750227e-01  -2.440214e-05
  -2.801635e-06  -1.303545e-06   8.778001e-11   9.335359e-01   4.343555e-01  -2.924927e-05
  -2.749051e-06  -1.476884e-06   1.020086e-10   9.160143e-01   4.921143e-01  -3.399041e-05
  -2.686795e-06  -1.645028e-06   1.158784e-10   8.952699e-01   5.481417e-01  -3.861195e-05
  -2.615351e-06  -1.807547e-06   1.293518e-10   8.714641e-01   6.022946e-01  -4.310146e-05
