Method       t0       tn       N         h
 Euler        0        2    1000     0.002

x  -  y  -  z  -  vx  -  vy  -  vz .........
   2.627980e-07  -2.988405e-06   2.414330e-10   1.913591e-05   1.440887e-06  -5.979481e-13  -8.756719e-02   9.957697e-01  -8.044816e-05  -6.376297e+00  -4.801195e-01   1.992429e-07
   3.011081e-07  -2.985520e-06   2.414318e-10   1.911511e-05   1.677351e-06  -1.970190e-11  -1.003326e-01   9.948085e-01  -8.044776e-05  -6.369368e+00  -5.589121e-01   6.564890e-06
   3.393766e-07  -2.982162e-06   2.413924e-10   1.909130e-05   1.913416e-06  -3.879184e-11  -1.130840e-01   9.936896e-01  -8.043462e-05  -6.361434e+00  -6.375713e-01   1.292587e-05
   3.775974e-07  -2.978332e-06   2.413147e-10   1.906449e-05   2.149039e-06  -5.786446e-11  -1.258196e-01   9.924132e-01  -8.040874e-05  -6.352499e+00  -7.160836e-01   1.928108e-05
   4.157645e-07  -2.974029e-06   2.411989e-10   1.903468e-05   2.384180e-06  -7.691644e-11  -1.385374e-01   9.909796e-01  -8.037014e-05  -6.342566e+00  -7.944354e-01   2.562941e-05
   4.538720e-07  -2.969256e-06   2.410449e-10   1.900188e-05   2.618800e-06  -9.594449e-11  -1.512352e-01   9.893891e-01  -8.031883e-05  -6.331637e+00  -8.726132e-01   3.196977e-05
   4.919138e-07  -2.964013e-06   2.408528e-10   1.896610e-05   2.852857e-06  -1.149453e-10  -1.639111e-01   9.876421e-01  -8.025483e-05  -6.319715e+00  -9.506036e-01   3.830105e-05
   5.298840e-07  -2.958302e-06   2.406227e-10   1.892736e-05   3.086312e-06  -1.339156e-10  -1.765632e-01   9.857390e-01  -8.017815e-05  -6.306805e+00  -1.028393e+00   4.462216e-05
   5.677766e-07  -2.952123e-06   2.403546e-10   1.888566e-05   3.319124e-06  -1.528521e-10  -1.891895e-01   9.836802e-01  -8.008881e-05  -6.292910e+00  -1.105969e+00   5.093203e-05
   6.055857e-07  -2.945478e-06   2.400486e-10   1.884101e-05   3.551255e-06  -1.717516e-10  -2.017879e-01   9.814660e-01  -7.998685e-05  -6.278034e+00  -1.183318e+00   5.722955e-05
   6.433054e-07  -2.938369e-06   2.397047e-10   1.879343e-05   3.782664e-06  -1.906109e-10  -2.143565e-01   9.790970e-01  -7.987228e-05  -6.262180e+00  -1.260426e+00   6.351366e-05
