Method       t0       tn       N         h
Verlet        0  3.0e+00  100000 3.000e-05

x  -  y  -  z  .........
   3.371502e-07   3.006893e-06  -2.393099e-10  -1.123422e-01  -1.001930e+00   7.974071e-05
   2.822832e-07   3.017248e-06  -2.404708e-10  -9.405989e-02  -1.005380e+00   8.012754e-05
   2.273191e-07   3.026564e-06  -2.415490e-10  -7.574523e-02  -1.008485e+00   8.048681e-05
   1.722771e-07   3.034844e-06  -2.425445e-10  -5.740464e-02  -1.011244e+00   8.081852e-05
   1.171764e-07   3.042090e-06  -2.434574e-10  -3.904449e-02  -1.013658e+00   8.112270e-05
   6.203604e-08   3.048306e-06  -2.442877e-10  -2.067110e-02  -1.015729e+00   8.139939e-05
   6.874714e-09   3.053493e-06  -2.450357e-10  -2.290731e-03  -1.017458e+00   8.164863e-05
  -4.828893e-08   3.057656e-06  -2.457015e-10   1.609041e-02  -1.018845e+00   8.187046e-05
  -1.034365e-07   3.060797e-06  -2.462852e-10   3.446618e-02  -1.019892e+00   8.206496e-05
  -1.585497e-07   3.062922e-06  -2.467871e-10   5.283050e-02  -1.020600e+00   8.223219e-05
  -2.136104e-07   3.064033e-06  -2.472073e-10   7.117736e-02  -1.020970e+00   8.237222e-05
  -2.686009e-07   3.064136e-06  -2.475462e-10   8.950079e-02  -1.021004e+00   8.248514e-05
  -3.235034e-07   3.063236e-06  -2.478040e-10   1.077949e-01  -1.020704e+00   8.257104e-05
  -3.783004e-07   3.061336e-06  -2.479810e-10   1.260539e-01  -1.020071e+00   8.263002e-05
  -4.329747e-07   3.058443e-06  -2.480775e-10   1.442720e-01  -1.019107e+00   8.266218e-05
  -4.875091e-07   3.054562e-06  -2.480939e-10   1.624434e-01  -1.017814e+00   8.266764e-05
  -5.418867e-07   3.049699e-06  -2.480305e-10   1.805627e-01  -1.016194e+00   8.264651e-05
  -5.960909e-07   3.043860e-06  -2.478877e-10   1.986241e-01  -1.014248e+00   8.259893e-05
  -6.501052e-07   3.037050e-06  -2.476659e-10   2.166223e-01  -1.011979e+00   8.252503e-05
  -7.039132e-07   3.029277e-06  -2.473655e-10   2.345517e-01  -1.009389e+00   8.242494e-05
  -7.574989e-07   3.020547e-06  -2.469870e-10   2.524070e-01  -1.006480e+00   8.229882e-05
  -8.108463e-07   3.010867e-06  -2.465308e-10   2.701830e-01  -1.003254e+00   8.214681e-05
  -8.639399e-07   3.000244e-06  -2.459974e-10   2.878744e-01  -9.997147e-01   8.196908e-05
  -9.167640e-07   2.988686e-06  -2.453873e-10   3.054759e-01  -9.958633e-01   8.176579e-05
  -9.693035e-07   2.976199e-06  -2.447010e-10   3.229827e-01  -9.917026e-01   8.153710e-05
  -1.021543e-06   2.962792e-06  -2.439391e-10   3.403895e-01  -9.872353e-01   8.128320e-05
  -1.073468e-06   2.948473e-06  -2.431020e-10   3.576916e-01  -9.824640e-01   8.100427e-05
  -1.125064e-06   2.933249e-06  -2.421903e-10   3.748839e-01  -9.773912e-01   8.070049e-05
  -1.176316e-06   2.917129e-06  -2.412046e-10   3.919617e-01  -9.720199e-01   8.037206e-05
  -1.227211e-06   2.900122e-06  -2.401456e-10   4.089202e-01  -9.663528e-01   8.001917e-05
  -1.277733e-06   2.882235e-06  -2.390137e-10   4.257548e-01  -9.603928e-01   7.964202e-05
  -1.327869e-06   2.863478e-06  -2.378097e-10   4.424608e-01  -9.541427e-01   7.924083e-05
  -1.377606e-06   2.843860e-06  -2.365341e-10   4.590337e-01  -9.476057e-01   7.881580e-05
  -1.426930e-06   2.823389e-06  -2.351877e-10   4.754690e-01  -9.407846e-01   7.836714e-05
  -1.475828e-06   2.802076e-06  -2.337710e-10   4.917624e-01  -9.336827e-01   7.789509e-05
  -1.524287e-06   2.779928e-06  -2.322848e-10   5.079095e-01  -9.263029e-01   7.739987e-05
  -1.572295e-06   2.756957e-06  -2.307297e-10   5.239060e-01  -9.186486e-01   7.688169e-05
  -1.619837e-06   2.733171e-06  -2.291064e-10   5.397478e-01  -9.107229e-01   7.634081e-05
  -1.666903e-06   2.708580e-06  -2.274158e-10   5.554306e-01  -9.025291e-01   7.577745e-05
  -1.713480e-06   2.683195e-06  -2.256583e-10   5.709506e-01  -8.940705e-01   7.519186e-05
  -1.759556e-06   2.657026e-06  -2.238349e-10   5.863035e-01  -8.853504e-01   7.458429e-05
  -1.805119e-06   2.630082e-06  -2.219463e-10   6.014856e-01  -8.763724e-01   7.395498e-05
  -1.850157e-06   2.602373e-06  -2.199932e-10   6.164930e-01  -8.671397e-01   7.330418e-05
  -1.894660e-06   2.573912e-06  -2.179764e-10   6.313219e-01  -8.576560e-01   7.263216e-05
  -1.938616e-06   2.544707e-06  -2.158967e-10   6.459685e-01  -8.479247e-01   7.193917e-05
  -1.982014e-06   2.514770e-06  -2.137548e-10   6.604292e-01  -8.379493e-01   7.122548e-05
  -2.024844e-06   2.484112e-06  -2.115516e-10   6.747004e-01  -8.277335e-01   7.049135e-05
  -2.067094e-06   2.452742e-06  -2.092879e-10   6.887787e-01  -8.172810e-01   6.973706e-05
  -2.108754e-06   2.420674e-06  -2.069645e-10   7.026604e-01  -8.065953e-01   6.896287e-05
  -2.149815e-06   2.387916e-06  -2.045822e-10   7.163423e-01  -7.956802e-01   6.816907e-05
  -2.190266e-06   2.354481e-06  -2.021419e-10   7.298210e-01  -7.845393e-01   6.735593e-05
  -2.230097e-06   2.320381e-06  -1.996444e-10   7.430932e-01  -7.731766e-01   6.652374e-05
  -2.269300e-06   2.285625e-06  -1.970906e-10   7.561558e-01  -7.615957e-01   6.567277e-05
  -2.307863e-06   2.250227e-06  -1.944813e-10   7.690056e-01  -7.498005e-01   6.480333e-05
  -2.345779e-06   2.214196e-06  -1.918174e-10   7.816396e-01  -7.377948e-01   6.391570e-05
  -2.383038e-06   2.177546e-06  -1.890999e-10   7.940547e-01  -7.255825e-01   6.301017e-05
  -2.419631e-06   2.140288e-06  -1.863295e-10   8.062480e-01  -7.131676e-01   6.208704e-05
  -2.455550e-06   2.102433e-06  -1.835071e-10   8.182166e-01  -7.005539e-01   6.114661e-05
  -2.490787e-06   2.063993e-06  -1.806338e-10   8.299578e-01  -6.877455e-01   6.018918e-05
  -2.525332e-06   2.024981e-06  -1.777103e-10   8.414687e-01  -6.747463e-01   5.921505e-05
  -2.559179e-06   1.985409e-06  -1.747377e-10   8.527467e-01  -6.615603e-01   5.822454e-05
  -2.592318e-06   1.945288e-06  -1.717168e-10   8.637891e-01  -6.481915e-01   5.721793e-05
  -2.624743e-06   1.904631e-06  -1.686485e-10   8.745935e-01  -6.346441e-01   5.619556e-05
  -2.656446e-06   1.863450e-06  -1.655339e-10   8.851572e-01  -6.209221e-01   5.515772e-05
